Race Name,Race Location,Race Date,Race Format,Race Start Time,Air Temperature,Relative Humidity,Air Pressure,Rainfall,Track Temperature,Wind Speed,Driver ID,Driver Name,Driver Number and Race Name,Driver Team,Position,Race Time,Race Point,Race Grid Position,Cluster
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,18,stroll,18 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Williams,0.3684210526315789,0 days 00:00:12.546000,4.0,10.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,2,vandoorne,2 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,McLaren,0.42105263157894735,0 days 00:00:14.152000,2.0,16.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,28,brendon_hartley,28 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Toro Rosso,0.47368421052631576,0 days 00:00:18.030000,1.0,19.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,9,ericsson,9 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Sauber,0.5263157894736842,0 days 00:00:18.512000,0.0,18.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,10,gasly,10 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Toro Rosso,0.5789473684210527,0 days 00:00:24.720000,0.0,17.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,20,kevin_magnussen,20 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Haas F1 Team,0.631578947368421,0 days 00:00:40.663000,0.0,15.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,77,bottas,77 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Mercedes,0.6842105263157895,NaT,0.0,3.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,8,grosjean,8 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Haas F1 Team,0.7368421052631579,NaT,0.0,20.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,33,max_verstappen,33 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Red Bull Racing,0.7894736842105263,NaT,0.0,5.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,3,ricciardo,3 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Red Bull Racing,0.8421052631578947,NaT,0.0,4.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,27,hulkenberg,27 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Renault,0.8947368421052632,NaT,0.0,14.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,31,ocon,31 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Force India,0.9473684210526315,NaT,0.0,7.0,5
FORMULA 1 2018 AZERBAIJAN GRAND PRIX,"Baku,Azerbaijan",2018-04-29 00:00:00,conventional,2018-04-29 12:10:00,0.2645918210864641,0.43147518711654315,0.9950008114109702,False,0.25549424276016086,0.37413160548013613,35,sirotkin,35 : FORMULA 1 2018 AZERBAIJAN GRAND PRIX,Williams,1.0,NaT,0.0,11.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,44,hamilton,44 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Mercedes,0.0,0 days 01:35:29.972000,25.0,1.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,77,bottas,77 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Mercedes,0.05263157894736842,0 days 00:00:20.593000,18.0,2.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,33,max_verstappen,33 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Red Bull Racing,0.10526315789473684,0 days 00:00:26.873000,15.0,5.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,5,vettel,5 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Ferrari,0.15789473684210525,0 days 00:00:27.584000,12.0,3.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,3,ricciardo,3 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Red Bull Racing,0.21052631578947367,0 days 00:00:50.058000,10.0,6.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,20,kevin_magnussen,20 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Haas F1 Team,0.2631578947368421,NaT,8.0,7.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,55,sainz,55 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Renault,0.3157894736842105,NaT,6.0,9.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,14,alonso,14 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,McLaren,0.3684210526315789,NaT,4.0,8.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,11,perez,11 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Force India,0.42105263157894735,NaT,2.0,15.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,16,leclerc,16 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Sauber,0.47368421052631576,NaT,1.0,14.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,18,stroll,18 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Williams,0.5263157894736842,NaT,0.0,18.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,28,brendon_hartley,28 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Toro Rosso,0.5789473684210527,NaT,0.0,20.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,9,ericsson,9 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Sauber,0.631578947368421,NaT,0.0,17.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,35,sirotkin,35 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Williams,0.6842105263157895,NaT,0.0,19.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,2,vandoorne,2 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,McLaren,0.7368421052631579,NaT,0.0,11.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,31,ocon,31 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Force India,0.7894736842105263,NaT,0.0,13.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,7,raikkonen,7 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Ferrari,0.8421052631578947,NaT,0.0,4.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,8,grosjean,8 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Haas F1 Team,0.8947368421052632,NaT,0.0,10.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,10,gasly,10 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Toro Rosso,0.9473684210526315,NaT,0.0,12.0,5
FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,"Barcelona,Spain",2018-05-13 00:00:00,conventional,2018-05-13 13:10:00,0.24201993674824188,0.5057526025322084,0.9113785772506697,True,0.4357413858822553,0.32228170623845304,27,hulkenberg,27 : FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,Renault,1.0,NaT,0.0,16.0,5
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,3,ricciardo,3 : FORMULA 1 GRAND PRIX DE MONACO 2018,Red Bull Racing,0.0,0 days 01:42:54.807000,25.0,1.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,5,vettel,5 : FORMULA 1 GRAND PRIX DE MONACO 2018,Ferrari,0.05263157894736842,0 days 00:00:07.336000,18.0,2.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,44,hamilton,44 : FORMULA 1 GRAND PRIX DE MONACO 2018,Mercedes,0.10526315789473684,0 days 00:00:17.013000,15.0,3.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,7,raikkonen,7 : FORMULA 1 GRAND PRIX DE MONACO 2018,Ferrari,0.15789473684210525,0 days 00:00:18.127000,12.0,4.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,77,bottas,77 : FORMULA 1 GRAND PRIX DE MONACO 2018,Mercedes,0.21052631578947367,0 days 00:00:18.822000,10.0,5.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,31,ocon,31 : FORMULA 1 GRAND PRIX DE MONACO 2018,Force India,0.2631578947368421,0 days 00:00:23.667000,8.0,6.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,10,gasly,10 : FORMULA 1 GRAND PRIX DE MONACO 2018,Toro Rosso,0.3157894736842105,0 days 00:00:24.331000,6.0,10.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,27,hulkenberg,27 : FORMULA 1 GRAND PRIX DE MONACO 2018,Renault,0.3684210526315789,0 days 00:00:24.839000,4.0,11.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,33,max_verstappen,33 : FORMULA 1 GRAND PRIX DE MONACO 2018,Red Bull Racing,0.42105263157894735,0 days 00:00:25.317000,2.0,20.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,55,sainz,55 : FORMULA 1 GRAND PRIX DE MONACO 2018,Renault,0.47368421052631576,0 days 00:01:09.013000,1.0,8.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,9,ericsson,9 : FORMULA 1 GRAND PRIX DE MONACO 2018,Sauber,0.5263157894736842,0 days 00:01:09.864000,0.0,16.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,11,perez,11 : FORMULA 1 GRAND PRIX DE MONACO 2018,Force India,0.5789473684210527,0 days 00:01:10.461000,0.0,9.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,20,kevin_magnussen,20 : FORMULA 1 GRAND PRIX DE MONACO 2018,Haas F1 Team,0.631578947368421,0 days 00:01:14.823000,0.0,19.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,2,vandoorne,2 : FORMULA 1 GRAND PRIX DE MONACO 2018,McLaren,0.6842105263157895,NaT,0.0,12.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,8,grosjean,8 : FORMULA 1 GRAND PRIX DE MONACO 2018,Haas F1 Team,0.7368421052631579,NaT,0.0,18.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,35,sirotkin,35 : FORMULA 1 GRAND PRIX DE MONACO 2018,Williams,0.7894736842105263,NaT,0.0,13.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,18,stroll,18 : FORMULA 1 GRAND PRIX DE MONACO 2018,Williams,0.8421052631578947,NaT,0.0,17.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,16,leclerc,16 : FORMULA 1 GRAND PRIX DE MONACO 2018,Sauber,0.8947368421052632,NaT,0.0,14.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,28,brendon_hartley,28 : FORMULA 1 GRAND PRIX DE MONACO 2018,Toro Rosso,0.9473684210526315,NaT,0.0,15.0,4
FORMULA 1 GRAND PRIX DE MONACO 2018,"Monte Carlo,Monaco",2018-05-27 00:00:00,conventional,2018-05-27 13:10:00,0.6332964103349306,0.4901497023774593,0.9674874702311969,True,0.49349048869892054,0.21297791543011452,14,alonso,14 : FORMULA 1 GRAND PRIX DE MONACO 2018,McLaren,1.0,NaT,0.0,7.0,4
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,5,vettel,5 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Ferrari,0.0,0 days 01:28:31.377000,25.0,1.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,77,bottas,77 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Mercedes,0.05263157894736842,0 days 00:00:07.376000,18.0,2.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,33,max_verstappen,33 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Red Bull Racing,0.10526315789473684,0 days 00:00:08.360000,15.0,3.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,3,ricciardo,3 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Red Bull Racing,0.15789473684210525,0 days 00:00:20.892000,12.0,6.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,44,hamilton,44 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Mercedes,0.21052631578947367,0 days 00:00:21.559000,10.0,4.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,7,raikkonen,7 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Ferrari,0.2631578947368421,0 days 00:00:27.184000,8.0,5.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,27,hulkenberg,27 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Renault,0.3157894736842105,NaT,6.0,7.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,55,sainz,55 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Renault,0.3684210526315789,NaT,4.0,9.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,31,ocon,31 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Force India,0.42105263157894735,NaT,2.0,8.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,16,leclerc,16 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Sauber,0.47368421052631576,NaT,1.0,13.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,10,gasly,10 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Toro Rosso,0.5263157894736842,NaT,0.0,16.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,8,grosjean,8 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Haas F1 Team,0.5789473684210527,NaT,0.0,20.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,20,kevin_magnussen,20 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Haas F1 Team,0.631578947368421,NaT,0.0,11.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,11,perez,11 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Force India,0.6842105263157895,NaT,0.0,10.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,9,ericsson,9 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Sauber,0.7368421052631579,NaT,0.0,19.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,2,vandoorne,2 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,McLaren,0.7894736842105263,NaT,0.0,15.0,1
FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,"Montréal,Canada",2018-06-10 00:00:00,conventional,2018-06-10 18:10:00,0.4072875381923724,0.23191110118674418,0.9769471404826515,False,0.5529851518640696,0.4218525166450425,35,sirotkin,35 : FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,Williams,0.8421052631578947,NaT,0.0,18.0,1
